wavfile,ground_truth,ASR_recognition,wer,cer,sdr,sir,sar
sim_NM_amp_babble_pd14_h18_4,The sky that morning was clear and bright blue.,the sky is that morning was clear and bright blue.,0.2222222222222222,0.0851063829787234,[-27.86362771],[inf],[-27.86362771]
sim_NM_na_babble_oc07_h12_7,Weave the carpet on the right hand side.,Lisa carpet on the right.,0.625,0.475,[-23.25556279],[inf],[-23.25556279]
sim_NM_na_babble_pd14_h18_8,The new girl was fired today at noon.,zero.,1.0,0.8918918918918919,[-23.40856734],[inf],[-23.40856734]
sim_NM_na_babble_pd01_h18_9,They felt gay when the ship arrived in port.,zero.,1.0,0.9090909090909091,[-22.83884869],[inf],[-22.83884869]
sim_NM_na_babble_oc07_h12_3,The pennant waved when the wind blew.,zero.,1.0,0.9459459459459459,[-20.03349018],[inf],[-20.03349018]
sim_NM_amp_babble_oc08_h14_5,The glow deepened in the eyes of the sweet girl.,the quote even in the eyes of the sweet girl.,0.3,0.20833333333333334,[-24.07724333],[inf],[-24.07724333]
sim_NM_amp_babble_pd04_h15_10,The cigar burned a hole in the desk top.,sugar burnt a hole in the address.,0.5555555555555556,0.4,[-25.74248948],[inf],[-25.74248948]
sim_NM_amp_babble_oc04_h15_8,The spot on the blotter was made by green ink.,the spot on the bladder was made by greening.,0.4,0.13043478260869565,[-27.90808568],[inf],[-27.90808568]
sim_NM_amp_babble_oc07_h12_7,Weave the carpet on the right hand side.,we've the carpet on the right hand side.,0.125,0.05,[-20.23349123],[inf],[-20.23349123]
sim_NM_amp_babble_oc07_h12_6,He ordered peach pie with ice cream.,he ordered peach pie with ice cream.,0.14285714285714285,0.027777777777777776,[-19.37040212],[inf],[-19.37040212]
sim_NM_na_babble_pd04_h15_7,The tree top waved in a graceful way.,three.,1.0,0.8648648648648649,[-22.07780381],[inf],[-22.07780381]
sim_NM_na_babble_pd14_h18_7,The doctor cured him with these pills.,doctors hearing.,1.0,0.7105263157894737,[-27.35596051],[inf],[-27.35596051]
sim_NM_na_babble_pd08_h14_4,Two plus seven is less than ten.,two seven.,1.0,0.71875,[-23.87846907],[inf],[-23.87846907]
sim_NM_amp_babble_oc08_h14_6,Bring your problems to the wise chief.,bring your problem to the Weiss chief.,0.42857142857142855,0.13157894736842105,[-28.50480046],[inf],[-28.50480046]
sim_NM_na_babble_oc05_h2_4,Kick the ball straight and follow through.,three zero.,1.0,0.8333333333333334,[-25.51908262],[inf],[-25.51908262]
sim_NM_amp_babble_oc11_h15_9,Mud was spattered on the front of his white shirt.,what was spattered on the front of his white shirt.,0.1,0.08,[-23.69549862],[inf],[-23.69549862]
sim_NM_na_babble_pd16_h2_7,Smoky fires lack flame and heat.,what was spattered on the front of his white shirt.,1.6666666666666667,1.21875,[-26.29063949],[inf],[-26.29063949]
sim_NM_na_babble_oc09_h14_7,Write a fond note to the friend you cherish.,right upon.,1.0,0.8636363636363636,[-29.53560217],[inf],[-29.53560217]
sim_NM_na_babble_oc08_h14_10,Port is a strong wine with a smoky taste.,port is wrong line.,0.8888888888888888,0.6097560975609756,[-25.50318789],[inf],[-25.50318789]
sim_NM_amp_babble_oc09_h14_9,We frown when events take a bad turn.,we frown when events take a bad turn.,0.125,0.02702702702702703,[-27.1941507],[inf],[-27.1941507]
sim_NM_na_babble_oc11_h15_2,Guess the result from the first scores.,results.,1.0,0.7948717948717948,[-27.20830913],[inf],[-27.20830913]
sim_NM_na_babble_pd06_h16_8,We tried to replace the coin but failed.,results.,1.0,0.875,[-19.27107612],[inf],[-19.27107612]
sim_NM_na_babble_pd08_h14_10,Port is a strong wine with a smoky taste.,strong winds.,0.8888888888888888,0.7073170731707317,[-25.07160173],[inf],[-25.07160173]
sim_NM_amp_babble_oc06_h16_3,He broke a new shoelace that day.,he broke a new shoe lace that day.,0.42857142857142855,0.06060606060606061,[-22.93414631],[inf],[-22.93414631]
sim_NM_amp_babble_pd14_h18_2,The child almost hurt the small dog.,the child almost hurt the small dollars.,0.2857142857142857,0.16666666666666666,[-26.01528069],[inf],[-26.01528069]
sim_NM_amp_babble_pd11_h15_6,Pure bred poodles have curls.,correct poodles have curls.,0.4,0.2413793103448276,[-22.84105593],[inf],[-22.84105593]
sim_NM_amp_babble_pd14_h18_3,There was a sound of dry leaves outside.,it was the sound of drives me outside.,0.5,0.375,[-28.02864363],[inf],[-28.02864363]
sim_NM_na_babble_pd15_h15_7,The tree top waved in a graceful way.,three.,1.0,0.8648648648648649,[-23.43056384],[inf],[-23.43056384]
sim_NM_amp_babble_pd08_h14_6,Bring your problems to the wise chief.,bring your problems to the Y. G..,0.42857142857142855,0.2631578947368421,[-22.61809266],[inf],[-22.61809266]
sim_NM_na_babble_pd01_h18_1,Steam hissed from the broken valve.,bring your problems to the Y. G..,1.0,0.8,[-27.50926874],[inf],[-27.50926874]
sim_NM_amp_babble_pd14_h18_5,Torn scraps littered the stone floor.,torn scraps littered the stone floor.,0.16666666666666666,0.02702702702702703,[-23.55253822],[inf],[-23.55253822]
sim_NM_amp_babble_oc16_h2_2,A rod is used to catch pink salmon.,all rod is used to catch pink salmon.,0.125,0.08571428571428572,[-25.80577569],[inf],[-25.80577569]
sim_NM_amp_babble_oc08_h14_3,Pluck the bright rose without leaves.,**** the bright rose without leave.,0.3333333333333333,0.16216216216216217,[-22.77621798],[inf],[-22.77621798]
sim_NM_na_babble_pd04_h15_5,Those thistles bend in a high wind.,**** the bright rose without leave.,1.0,0.8285714285714286,[-23.43340418],[inf],[-23.43340418]
sim_NM_amp_babble_pd14_h18_6,Sunday is the best part of the week.,Sunday is the best part of the week.,0.0,0.0,[-21.54813843],[inf],[-21.54813843]
sim_NM_na_babble_pd04_h15_8,The spot on the blotter was made by green ink.,Sunday is the best part of the week.,0.9,0.6739130434782609,[-24.12384901],[inf],[-24.12384901]
sim_NM_na_babble_oc07_h12_10,We find joy in the simplest things.,trying to.,1.0,0.8285714285714286,[-25.39274239],[inf],[-25.39274239]
sim_NM_na_babble_pd11_h15_3,A salt pickle tastes fine with ham.,trying to.,1.0,0.8285714285714286,[-23.28099487],[inf],[-23.28099487]
sim_NM_na_babble_pd01_h18_6,Sunday is the best part of the week.,trying to.,1.0,0.8333333333333334,[-26.34451761],[inf],[-26.34451761]
sim_NM_amp_babble_oc06_h16_6,The pencils have all been used.,pencil tip I'll venues.,1.0,0.5161290322580645,[-28.45202871],[inf],[-28.45202871]
sim_NM_amp_babble_pd12_h10_9,Ten pins were set in order.,ten ten percent in order.,0.6666666666666666,0.3333333333333333,[-28.57531218],[inf],[-28.57531218]
sim_NM_amp_babble_oc17_h12_6,He ordered peach pie with ice cream.,he ordered peach pie with ice cream.,0.14285714285714285,0.027777777777777776,[-24.00290204],[inf],[-24.00290204]
sim_NM_amp_babble_pd15_h15_1,The young kid jumped the rusty gate.,the young kids jumped the rusty gate.,0.2857142857142857,0.05555555555555555,[-24.86426786],[inf],[-24.86426786]
sim_NM_amp_babble_oc06_h16_2,A speedy man can beat this track mark.,B. demand can beat this track mark.,0.375,0.23684210526315788,[-25.01962305],[inf],[-25.01962305]
sim_NM_na_babble_oc04_h15_3,A salt pickle tastes fine with ham.,vehicle tastes fine with ham.,0.42857142857142855,0.2571428571428571,[-24.61316606],[inf],[-24.61316606]
sim_NM_amp_babble_pd09_h14_4,Two plus seven is less than ten.,two plus seven is less than.,0.42857142857142855,0.15625,[-22.28725614],[inf],[-22.28725614]
sim_NM_na_babble_pd04_h15_10,The cigar burned a hole in the desk top.,two plus seven is less than.,1.0,0.725,[-25.37673037],[inf],[-25.37673037]
sim_NM_amp_babble_oc17_h12_5,Burn peat after the logs give out.,current P. T. after launch give out.,0.7142857142857143,0.5,[-29.39799306],[inf],[-29.39799306]
sim_NM_amp_babble_oc05_h2_5,Help the woman get back to her feet.,help the women get back to work V..,0.5,0.25,[-22.90083449],[inf],[-22.90083449]
sim_NM_na_babble_oc05_h2_6,A pot of tea helps to pass the evening.,G. L..,1.0,0.9487179487179487,[-22.17865588],[inf],[-22.17865588]
sim_NM_na_babble_pd09_h14_3,Pluck the bright rose without leaves.,right road.,1.0,0.7297297297297297,[-28.33099522],[inf],[-28.33099522]
sim_NM_amp_babble_oc11_h15_6,Pure bred poodles have curls.,Q. worth right poodles have pearls.,0.8,0.5172413793103449,[-22.09528874],[inf],[-22.09528874]
sim_NM_na_babble_oc07_h12_2,Leaves turn brown and yellow in the fall.,Q. worth right poodles have pearls.,1.0,0.8048780487804879,[-23.55900576],[inf],[-23.55900576]
sim_NM_amp_babble_pd05_h2_10,The girl at the booth sold fifty bonds.,mmhm so fifty nine.,0.875,0.6666666666666666,[-25.43315706],[inf],[-25.43315706]
sim_NM_amp_babble_oc17_h12_2,Leaves turn brown and yellow in the fall.,please turn brown and yellow in the fall.,0.125,0.0975609756097561,[-25.85741789],[inf],[-25.85741789]
sim_NM_na_babble_pd05_h2_3,The source of the huge river is the clear spring.,please turn brown and yellow in the fall.,0.9,0.7346938775510204,[-22.66836756],[inf],[-22.66836756]
sim_NM_amp_babble_pd05_h2_6,A pot of tea helps to pass the evening.,hello team helps to pass the evening.,0.4444444444444444,0.20512820512820512,[-28.71049626],[inf],[-28.71049626]
