wavfile,ground_truth,ASR_recognition,wer,cer,sdr,sir,sar
sim_NM_na_nn_oc11_h15_6,Pure bred poodles have curls.,you were bred poodles have curls.,0.4,0.1724137931034483,[-21.05275262],[inf],[-21.05275262]
sim_NM_na_nn_oc04_h15_4,The just claim got the right verdict.,the just claimed got the right verdict.,0.2857142857142857,0.08108108108108109,[-26.13527115],[inf],[-26.13527115]
sim_NM_na_nn_oc05_h2_3,The source of the huge river is the clear spring.,the source of the huge river is a clear spring.,0.2,0.08163265306122448,[-20.95004728],[inf],[-20.95004728]
sim_NM_amp_nn_pd09_h14_4,Two plus seven is less than ten.,two plus seven is less than ten.,0.14285714285714285,0.03125,[-22.00357731],[inf],[-22.00357731]
sim_NM_amp_nn_pd12_h10_3,A pound of sugar costs more than eggs.,pound of sugar cost more than eggs.,0.25,0.07894736842105263,[-23.50485949],[inf],[-23.50485949]
sim_NM_amp_nn_pd11_h15_4,The just claim got the right verdict.,just claim got the right verdict.,0.14285714285714285,0.10810810810810811,[-24.17663537],[inf],[-24.17663537]
sim_NM_na_nn_pd05_h2_2,A rod is used to catch pink salmon.,Ross is the catch pink salmon.,0.5,0.3142857142857143,[-24.05284398],[inf],[-24.05284398]
sim_NM_na_nn_oc06_h16_6,The pencils have all been used.,the pencils have all been use.,0.3333333333333333,0.06451612903225806,[-27.28934088],[inf],[-27.28934088]
sim_NM_amp_nn_pd01_h18_3,There was a sound of dry leaves outside.,it was the sound of dry leaves outside.,0.25,0.2,[-19.78798408],[inf],[-19.78798408]
sim_NM_amp_nn_pd12_h10_10,The bill was paid every third week.,the bill is paid every third week.,0.2857142857142857,0.08571428571428572,[-30.03348361],[inf],[-30.03348361]
sim_NM_na_nn_pd01_h18_3,There was a sound of dry leaves outside.,it was it sounded dry leaves outside.,0.5,0.25,[-27.53781509],[inf],[-27.53781509]
sim_NM_amp_nn_pd14_h18_9,They felt gay when the ship arrived in port.,they felt K. one the ship arrived in port.,0.3333333333333333,0.1590909090909091,[-28.40023473],[inf],[-28.40023473]
sim_NM_na_nn_pd09_h14_2,He said the same phrase thirty times.,he said the same phrase thirty time.,0.2857142857142857,0.05405405405405406,[-27.70265734],[inf],[-27.70265734]
sim_NM_amp_nn_oc08_h14_3,Pluck the bright rose without leaves.,plug the bright rose without leaves.,0.16666666666666666,0.08108108108108109,[-22.67425233],[inf],[-22.67425233]
sim_NM_amp_nn_pd11_h15_1,The young kid jumped the rusty gate.,the young kid jumped the rusty gate.,0.14285714285714285,0.027777777777777776,[-20.83530183],[inf],[-20.83530183]
sim_NM_amp_nn_oc07_h12_2,Leaves turn brown and yellow in the fall.,leaves turned brown and yellow in the fall.,0.25,0.07317073170731707,[-17.70657617],[inf],[-17.70657617]
sim_NM_na_nn_pd11_h15_5,Those thistles bend in a high wind.,does this is bend in Ohio the highway and.,1.0,0.5714285714285714,[-29.16762536],[inf],[-29.16762536]
sim_NM_amp_nn_oc02_h17_7,The office paint was a dull sad tan.,the office paint was Donald.,0.625,0.3611111111111111,[-20.98899121],[inf],[-20.98899121]
sim_NM_amp_nn_oc08_h14_1,A cramp is no small danger on a swim.,a cramp is no small danger on a swim.,0.1111111111111111,0.02702702702702703,[-28.89162653],[inf],[-28.89162653]
sim_NM_na_nn_oc07_h12_10,We find joy in the simplest things.,we find joy in the simplest things.,0.14285714285714285,0.02857142857142857,[-24.73024247],[inf],[-24.73024247]
sim_NM_amp_nn_oc07_h12_6,He ordered peach pie with ice cream.,he ordered peach pie with ice cream.,0.14285714285714285,0.027777777777777776,[-19.47887053],[inf],[-19.47887053]
sim_NM_amp_nn_oc06_h16_6,The pencils have all been used.,the pencils have all been used.,0.16666666666666666,0.03225806451612903,[-28.53233373],[inf],[-28.53233373]
sim_NM_na_nn_oc11_h15_2,Guess the result from the first scores.,yes the results from the first scores.,0.2857142857142857,0.10256410256410256,[-28.45930036],[inf],[-28.45930036]
sim_NM_na_nn_pd14_h18_3,There was a sound of dry leaves outside.,there was the sound of dried leaves outside.,0.375,0.175,[-27.00232054],[inf],[-27.00232054]
sim_NM_amp_nn_pd08_h14_1,A cramp is no small danger on a swim.,a cramp is no small danger under swim.,0.3333333333333333,0.13513513513513514,[-26.97190833],[inf],[-26.97190833]
sim_NM_amp_nn_pd16_h2_1,The boy was there when the sun rose.,the boy was there when the sun rose.,0.125,0.027777777777777776,[-21.15285771],[inf],[-21.15285771]
sim_NM_amp_nn_pd04_h15_10,The cigar burned a hole in the desk top.,sigo burned a hole in the desktop.,0.4444444444444444,0.2,[-25.49073406],[inf],[-25.49073406]
sim_NM_amp_nn_pd12_h10_6,Bail the boat to stop it from sinking.,bill the po to stop it from sinking.,0.25,0.15789473684210525,[-26.61460989],[inf],[-26.61460989]
sim_NM_amp_nn_oc11_h15_10,The cigar burned a hole in the desk top.,discard burned a hole in the desktop.,0.4444444444444444,0.2,[-28.24486972],[inf],[-28.24486972]
sim_NM_amp_nn_oc05_h2_5,Help the woman get back to her feet.,help the women get back to her feet.,0.25,0.05555555555555555,[-22.79158076],[inf],[-22.79158076]
sim_NM_na_nn_oc08_h14_10,Port is a strong wine with a smoky taste.,port is a strong line with a smoky taste.,0.2222222222222222,0.04878048780487805,[-24.80404116],[inf],[-24.80404116]
sim_NM_na_nn_oc04_h15_5,Those thistles bend in a high wind.,those stencils bend in a high wind.,0.2857142857142857,0.2,[-23.92374709],[inf],[-23.92374709]
sim_NM_amp_nn_pd06_h16_8,We tried to replace the coin but failed.,we tried to replace the coin but failed.,0.125,0.025,[-23.41907116],[inf],[-23.41907116]
sim_NM_na_nn_pd05_h2_7,Smoky fires lack flame and heat.,so he fires lack flame and heat.,0.3333333333333333,0.15625,[-24.14845863],[inf],[-24.14845863]
sim_NM_na_nn_pd09_h14_5,The glow deepened in the eyes of the sweet girl.,the glow deep and in the eyes of the sweet girl.,0.3,0.08333333333333333,[-25.04761024],[inf],[-25.04761024]
sim_NM_amp_nn_oc07_h12_5,Burn peat after the logs give out.,burn Pete after the logs give out.,0.2857142857142857,0.11764705882352941,[-19.00262679],[inf],[-19.00262679]
sim_NM_na_nn_oc09_h14_3,Pluck the bright rose without leaves.,pluck the bright roles without leaves.,0.3333333333333333,0.08108108108108109,[-28.20388997],[inf],[-28.20388997]
sim_NM_na_nn_oc17_h12_7,Weave the carpet on the right hand side.,we've the carpet on the right hand side.,0.125,0.05,[-21.45023447],[inf],[-21.45023447]
sim_NM_na_nn_pd09_h14_6,Bring your problems to the wise chief.,bring your problems to the Weiss chief.,0.2857142857142857,0.10526315789473684,[-31.95570105],[inf],[-31.95570105]
sim_NM_amp_nn_oc05_h2_3,The source of the huge river is the clear spring.,the source of the huge river is the clear spring.,0.1,0.02040816326530612,[-17.41284886],[inf],[-17.41284886]
sim_NM_na_nn_oc08_h14_9,We frown when events take a bad turn.,we frown when events take a bad turn.,0.125,0.02702702702702703,[-29.84481092],[inf],[-29.84481092]
sim_NM_amp_nn_pd05_h2_10,The girl at the booth sold fifty bonds.,%HESITATION %HESITATION sold fifty bonds.,0.625,0.5641025641025641,[-25.65554257],[inf],[-25.65554257]
sim_NM_na_nn_oc05_h2_2,A rod is used to catch pink salmon.,a rod is used to catch pink salmon.,0.125,0.02857142857142857,[-23.44859223],[inf],[-23.44859223]
sim_NM_na_nn_oc08_h14_1,A cramp is no small danger on a swim.,a cramp is no small danger on a swim.,0.1111111111111111,0.02702702702702703,[-29.51715927],[inf],[-29.51715927]
sim_NM_amp_nn_oc07_h12_10,We find joy in the simplest things.,we find joy in the simplest things.,0.14285714285714285,0.02857142857142857,[-21.75148538],[inf],[-21.75148538]
sim_NM_amp_nn_pd14_h18_3,There was a sound of dry leaves outside.,there was the sound of dried leaves outside.,0.375,0.175,[-28.11588189],[inf],[-28.11588189]
sim_NM_amp_nn_pd04_h15_2,Guess the result from the first scores.,guess the results from the first scores.,0.2857142857142857,0.05128205128205128,[-26.83347027],[inf],[-26.83347027]
sim_NM_amp_nn_oc09_h14_10,Port is a strong wine with a smoky taste.,port is a strong wind with a smoky taste.,0.2222222222222222,0.04878048780487805,[-24.36817585],[inf],[-24.36817585]
sim_NM_na_nn_oc05_h2_10,The girl at the booth sold fifty bonds.,the girl at the booth sold fifty bonds.,0.125,0.02564102564102564,[-28.10272388],[inf],[-28.10272388]
sim_NM_amp_nn_oc06_h16_3,He broke a new shoelace that day.,he broke a new shoe lace that day.,0.42857142857142855,0.06060606060606061,[-22.81337054],[inf],[-22.81337054]
sim_NM_amp_nn_pd15_h15_10,The cigar burned a hole in the desk top.,the cigar burnt a hole in the desktop.,0.4444444444444444,0.1,[-28.26004497],[inf],[-28.26004497]
sim_NM_na_nn_pd12_h10_3,A pound of sugar costs more than eggs.,hundred sugar cost more than eight.,0.625,0.2894736842105263,[-26.13521603],[inf],[-26.13521603]
sim_NM_amp_nn_pd12_h10_1,The slush lay deep along the street.,the slush late deep along the street.,0.2857142857142857,0.08333333333333333,[-23.00504807],[inf],[-23.00504807]
sim_NM_na_nn_pd01_h18_6,Sunday is the best part of the week.,Sunday is the best part of the week.,0.0,0.0,[-32.62488979],[inf],[-32.62488979]
sim_NM_na_nn_oc11_h15_5,Those thistles bend in a high wind.,those those souls Benton high wind.,0.7142857142857143,0.4,[-22.4350137],[inf],[-22.4350137]
sim_NM_na_nn_pd06_h16_6,The pencils have all been used.,the prices of all the news.,0.8333333333333334,0.5161290322580645,[-26.74244727],[inf],[-26.74244727]
sim_NM_amp_nn_pd01_h18_5,Torn scraps littered the stone floor.,transcription entered the stone floor.,0.5,0.32432432432432434,[-21.15930683],[inf],[-21.15930683]
sim_NM_na_nn_pd09_h14_1,A cramp is no small danger on a swim.,a cramp is no small dangers on a swim.,0.2222222222222222,0.05405405405405406,[-23.95672385],[inf],[-23.95672385]
sim_NM_amp_nn_pd04_h15_9,Mud was spattered on the front of his white shirt.,but it was spattered on the front of his weight sure.,0.4,0.24,[-26.04534654],[inf],[-26.04534654]
sim_NM_na_nn_oc08_h14_7,Write a fond note to the friend you cherish.,right fine note to the friend you cherish.,0.3333333333333333,0.1590909090909091,[-23.26508297],[inf],[-23.26508297]
sim_NM_na_nn_oc04_h15_7,The tree top waved in a graceful way.,the treetop waved in a graceful way.,0.375,0.05405405405405406,[-23.77006874],[inf],[-23.77006874]
sim_NM_amp_nn_pd14_h18_7,The doctor cured him with these pills.,the doctor cured him with these pills.,0.14285714285714285,0.02631578947368421,[-22.40838935],[inf],[-22.40838935]
sim_NM_na_nn_oc06_h16_1,The empty flask stood on the tin tray.,the empty flask stood on the ten tray.,0.25,0.05263157894736842,[-27.87464436],[inf],[-27.87464436]
sim_NM_amp_nn_oc04_h15_5,Those thistles bend in a high wind.,those officials banned in a high wind.,0.42857142857142855,0.3142857142857143,[-21.97704997],[inf],[-21.97704997]
sim_NM_na_nn_oc11_h15_10,The cigar burned a hole in the desk top.,discard burned a hole in the desktop.,0.4444444444444444,0.2,[-29.93154058],[inf],[-29.93154058]
sim_NM_na_nn_oc09_h14_8,Clothes and lodging are free to new men.,closing lodging are free to new men.,0.25,0.175,[-24.34816298],[inf],[-24.34816298]
sim_NM_na_nn_pd16_h2_5,Help the woman get back to her feet.,help the women get back to her feet.,0.25,0.05555555555555555,[-19.69350994],[inf],[-19.69350994]
sim_NM_amp_nn_pd15_h15_2,Guess the result from the first scores.,guess the result from the first scores.,0.14285714285714285,0.02564102564102564,[-28.4095519],[inf],[-28.4095519]
sim_NM_na_nn_oc16_h2_6,A pot of tea helps to pass the evening.,a pot of tea helps to pass the evening.,0.1111111111111111,0.02564102564102564,[-30.44206514],[inf],[-30.44206514]
sim_NM_na_nn_pd09_h14_7,Write a fond note to the friend you cherish.,right a fine no to a friend you cherish.,0.4444444444444444,0.25,[-22.76515685],[inf],[-22.76515685]
sim_NM_na_nn_oc16_h2_7,Smoky fires lack flame and heat.,smoky fires lack flame and heat.,0.16666666666666666,0.03125,[-29.3001592],[inf],[-29.3001592]
sim_NM_na_nn_pd16_h2_3,The source of the huge river is the clear spring.,the source of the huge river is a clear spring.,0.2,0.08163265306122448,[-28.71723634],[inf],[-28.71723634]
sim_NM_na_nn_oc02_h17_10,A shower of dirt fell from the hot pipes.,read will soak up spilled water.,1.0,0.7804878048780488,[-26.34029347],[inf],[-26.34029347]
sim_NM_na_nn_pd11_h15_1,The young kid jumped the rusty gate.,the young kid jumped the rusty gate.,0.14285714285714285,0.027777777777777776,[-24.91420402],[inf],[-24.91420402]
sim_NM_amp_nn_oc11_h15_8,The spot on the blotter was made by green ink.,spot in the cloud water was made by green Inc.,0.5,0.2826086956521739,[-26.53195816],[inf],[-26.53195816]
sim_NM_amp_nn_oc08_h14_4,Two plus seven is less than ten.,two plus seven is less than ten.,0.14285714285714285,0.03125,[-21.22410995],[inf],[-21.22410995]
sim_NM_na_nn_oc17_h12_9,A lame back kept his score low.,Elaine backup to score a low.,0.8571428571428571,0.41935483870967744,[-24.6242962],[inf],[-24.6242962]
